Date,High,Low,Open,Close,Volume,Adj Close
2019-02-01,169.10000610351562,165.66000366210938,165.83999633789062,165.7100067138672,30806500,165.7100067138672
2019-02-04,169.3000030517578,163.6199951171875,165.6999969482422,169.25,20036000,169.25
2019-02-05,171.97999572753906,168.69000244140625,169.14999389648438,171.16000366210938,22557000,171.16000366210938
2019-02-06,172.47000122070312,169.27000427246094,171.1999969482422,170.49000549316406,13281200,170.49000549316406
2019-02-07,169.24000549316406,165.25,168.1999969482422,166.3800048828125,17517600,166.3800048828125
2019-02-08,167.3699951171875,164.2100067138672,164.47000122070312,167.3300018310547,12561400,167.3300018310547
2019-02-11,168.3000030517578,165.0800018310547,167.89999389648438,165.7899932861328,12811200,165.7899932861328
2019-02-12,168.33999633789062,164.5,166.86000061035156,165.0399932861328,16292300,165.0399932861328
2019-02-13,166.22000122070312,163.72999572753906,165.3800048828125,164.07000732421875,14205100,164.07000732421875
2019-02-14,164.8699951171875,162.25,163.19000244140625,163.9499969482422,12755200,163.9499969482422
2019-02-15,164.6999969482422,160.86000061035156,164.50999450683594,162.5,15504400,162.5
2019-02-19,164.14999389648438,160.3300018310547,160.5,162.2899932861328,14345400,162.2899932861328
2019-02-20,163.72000122070312,161.25,162.25,162.55999755859375,11770700,162.55999755859375
2019-02-21,162.24000549316406,159.58999633789062,161.92999267578125,160.0399932861328,15607800,160.0399932861328
2019-02-22,162.41000366210938,160.30999755859375,160.5800018310547,161.88999938964844,15858500,161.88999938964844
2019-02-25,166.07000732421875,162.89999389648438,163.07000732421875,164.6199951171875,18737100,164.6199951171875
2019-02-26,166.24000549316406,163.8000030517578,164.33999633789062,164.1300048828125,13784100,164.1300048828125
2019-02-27,163.92999267578125,160.41000366210938,162.89999389648438,162.80999755859375,12697500,162.80999755859375
2019-02-28,163.5,160.86000061035156,162.3699951171875,161.4499969482422,11114200,161.4499969482422
2019-03-01,163.1300048828125,161.69000244140625,162.60000610351562,162.27999877929688,11097800,162.27999877929688
2019-03-04,167.5,163.8300018310547,163.89999389648438,167.3699951171875,18894700,167.3699951171875
2019-03-05,171.8800048828125,166.5500030517578,167.3699951171875,171.25999450683594,28187900,171.25999450683594
2019-03-06,173.57000732421875,171.27000427246094,172.89999389648438,172.50999450683594,21531700,172.50999450683594
2019-03-07,171.74000549316406,167.61000061035156,171.5,169.1300048828125,18306500,169.1300048828125
2019-03-08,169.6199951171875,165.97000122070312,166.1999969482422,169.60000610351562,13184800,169.60000610351562
2019-03-11,174.3000030517578,171.5800018310547,171.60000610351562,172.07000732421875,18884000,172.07000732421875
2019-03-12,173.8000030517578,171.22000122070312,172.08999633789062,171.9199981689453,12155300,171.9199981689453
2019-03-13,174.02999877929688,172.1199951171875,172.32000732421875,173.3699951171875,11973300,173.3699951171875
2019-03-14,171.14999389648438,168.16000366210938,169.75999450683594,170.1699981689453,18037400,170.1699981689453
2019-03-15,167.5800018310547,162.50999450683594,167.16000366210938,165.97999572753906,37135400,165.97999572753906
2019-03-18,163.89999389648438,159.27999877929688,163.57000732421875,160.47000122070312,37524200,160.47000122070312
2019-03-19,163.82000732421875,160.82000732421875,161.47999572753906,161.57000732421875,25611500,161.57000732421875
2019-03-20,166.1199951171875,161.24000549316406,161.5,165.44000244140625,20211500,165.44000244140625
2019-03-21,166.38999938964844,163.75,164.88999938964844,166.0800018310547,16223000,166.0800018310547
2019-03-22,167.4199981689453,164.08999633789062,165.64999389648438,164.33999633789062,16389200,164.33999633789062
2019-03-25,166.5399932861328,162.0,163.0,166.2899932861328,12631200,166.2899932861328
2019-03-26,169.4499969482422,166.35000610351562,167.35000610351562,167.67999267578125,15437900,167.67999267578125
2019-03-27,168.94000244140625,164.7899932861328,167.85000610351562,165.8699951171875,10620300,165.8699951171875
2019-03-28,166.72000122070312,163.3300018310547,164.57000732421875,165.5500030517578,10443000,165.5500030517578
2019-03-29,167.19000244140625,164.80999755859375,166.38999938964844,166.69000244140625,13455500,166.69000244140625
